order_id,customer_id,product,quantity,unit_price,total_amount,order_date,status,discount_percent,sales_rep
2909,650,Maintenance,14,281.7,3352.23,2023-06-19,processing,15,Rep20
2910,328,Support,65,59.44,3090.88,2023-04-15,pending,20,Rep41
2911,106,Training,67,932.08,56204.42,2022-01-13,delivered,10,Rep29
2912,499,Training,71,269.64,15315.55,2022-04-23,pending,20,Rep3
2913,910,Training,85,111.68,7594.24,2022-06-08,cancelled,20,Rep45
2914,662,Maintenance,27,488.9,11220.25,2023-07-27,pending,15,Rep6
2915,375,Hardware,50,430.05,18277.12,2022-04-20,cancelled,15,Rep8
2916,583,Hardware,61,828.34,42949.43,2022-03-29,delivered,15,Rep23
2917,754,Maintenance,67,209.94,13362.68,2023-08-17,processing,5,Rep27
2918,488,Software License,93,327.64,27423.47,2022-03-09,pending,10,Rep35
2919,384,Consulting,33,362.97,11978.01,2022-08-01,cancelled,0,Rep38
2920,433,Support,57,708.53,36347.59,2022-12-23,cancelled,10,Rep16
2921,975,Consulting,32,582.72,14917.63,2023-01-09,cancelled,20,Rep11
2922,164,Training,52,662.86,29298.41,2022-10-17,pending,15,Rep50
2923,494,Support,72,52.88,3045.89,2023-12-19,shipped,20,Rep18
2924,439,Hardware,63,608.7,38348.1,2023-03-12,processing,0,Rep50
2925,7,Consulting,66,347.56,19498.12,2022-07-27,processing,15,Rep12
2926,773,Training,56,596.6,30068.64,2023-05-06,processing,10,Rep21
2927,654,Support,95,713.02,60963.21,2022-03-13,processing,10,Rep9
2928,380,Support,55,115.43,6348.65,2023-06-15,processing,0,Rep35
2929,838,Consulting,1,539.82,458.85,2023-04-24,cancelled,15,Rep9
2930,655,Training,98,830.36,77306.52,2022-01-09,cancelled,5,Rep31
2931,481,Training,96,950.63,91260.48,2023-05-02,pending,0,Rep49
2932,300,Consulting,41,136.99,4493.27,2023-05-29,delivered,20,Rep25
2933,2,Hardware,8,18.53,140.83,2022-07-23,pending,5,Rep5
2934,848,Consulting,92,858.97,75073.98,2022-02-19,processing,5,Rep19
2935,298,Training,28,889.56,22416.91,2023-11-23,pending,10,Rep48
2936,496,Maintenance,85,452.56,38467.6,2023-11-06,delivered,0,Rep49
2937,855,Maintenance,55,935.33,41154.52,2023-09-26,cancelled,20,Rep41
2938,111,Training,47,712.68,30146.36,2023-05-02,delivered,10,Rep50
2939,413,Training,53,303.04,12848.9,2023-02-13,cancelled,20,Rep47
2940,387,Hardware,31,202.82,6287.42,2023-11-29,shipped,0,Rep2
2941,731,Support,20,169.86,3227.34,2023-09-22,shipped,5,Rep44
2942,699,Maintenance,47,204.31,7682.06,2023-01-24,delivered,20,Rep13
2943,187,Consulting,12,583.66,6653.72,2023-12-13,shipped,5,Rep40
2944,14,Training,3,368.23,938.99,2023-12-22,shipped,15,Rep43
2945,432,Software License,98,122.88,9633.79,2022-09-07,delivered,20,Rep8
2946,930,Support,5,747.77,3738.85,2022-03-26,pending,0,Rep5
2947,726,Consulting,54,18.82,1016.28,2023-02-11,cancelled,0,Rep9
2948,358,Hardware,74,720.59,45325.11,2023-02-15,shipped,15,Rep22
2949,467,Hardware,27,228.45,4934.52,2023-09-05,shipped,20,Rep33
2950,212,Support,63,895.49,53595.08,2024-01-01,cancelled,5,Rep7
2951,585,Training,61,574.43,29784.2,2022-10-18,shipped,15,Rep16
2952,518,Training,82,393.47,30651.31,2023-12-29,shipped,5,Rep10
2953,898,Consulting,12,942.99,10750.09,2022-01-24,delivered,5,Rep43
2954,434,Support,19,780.89,13353.22,2023-02-22,processing,10,Rep26
2955,342,Support,76,902.63,65169.89,2023-07-06,delivered,5,Rep19
2956,41,Software License,89,881.77,78477.53,2022-01-03,processing,0,Rep35
2957,681,Software License,12,311.15,3733.8,2023-02-05,delivered,0,Rep21
2958,604,Software License,72,768.03,52533.25,2022-03-30,shipped,5,Rep10
2959,899,Software License,52,954.81,49650.12,2023-05-23,processing,0,Rep42
2960,743,Consulting,31,327.07,9632.21,2023-12-14,delivered,5,Rep25
2961,730,Consulting,2,98.52,197.04,2023-09-05,pending,0,Rep47
2962,604,Software License,68,822.55,53136.73,2022-02-08,cancelled,5,Rep5
2963,455,Hardware,15,729.85,8758.2,2023-07-21,shipped,20,Rep3
2964,540,Maintenance,30,342.56,10276.8,2022-06-27,shipped,0,Rep22
2965,902,Hardware,97,187.91,14581.82,2023-07-11,pending,20,Rep48
2966,51,Support,91,228.42,17668.29,2022-08-24,delivered,15,Rep28
2967,249,Training,51,178.69,7290.55,2022-04-01,pending,20,Rep6
2968,141,Maintenance,82,434.8,32088.24,2022-05-24,pending,10,Rep49
2969,311,Training,90,981.58,88342.2,2023-08-09,delivered,0,Rep23
2970,76,Software License,5,979.68,4653.48,2022-08-14,cancelled,5,Rep44
2971,9,Hardware,56,502.22,22499.46,2022-09-08,processing,20,Rep29
2972,516,Support,18,103.72,1866.96,2023-09-26,cancelled,0,Rep48
2973,144,Maintenance,55,610.34,28533.4,2022-11-12,delivered,15,Rep47
2974,664,Software License,97,731.19,60286.62,2022-12-31,delivered,15,Rep28
2975,707,Software License,66,500.29,31368.18,2023-05-06,delivered,5,Rep43
2976,556,Consulting,53,927.57,39328.97,2023-06-28,delivered,20,Rep34
2977,683,Support,4,96.9,368.22,2023-11-12,delivered,5,Rep30
2978,177,Hardware,21,192.23,3431.31,2023-02-16,delivered,15,Rep29
2979,851,Maintenance,66,21.08,1182.59,2023-06-12,processing,15,Rep42
2980,88,Training,42,177.32,5957.95,2023-02-11,cancelled,20,Rep44
2981,991,Hardware,1,469.16,375.33,2023-07-05,cancelled,20,Rep16
2982,580,Hardware,14,144.22,1615.26,2022-11-22,shipped,20,Rep31
2983,477,Consulting,56,329.49,15683.72,2023-05-07,cancelled,15,Rep25
2984,26,Hardware,25,913.01,18260.2,2022-10-31,shipped,20,Rep2
2985,31,Software License,91,941.78,85701.98,2022-11-21,shipped,0,Rep50
2986,112,Training,43,488.02,19935.62,2023-03-28,cancelled,5,Rep37
2987,977,Consulting,76,957.69,61866.77,2022-03-13,shipped,15,Rep23
2988,548,Hardware,57,89.48,4590.32,2022-04-06,pending,10,Rep34
2989,41,Software License,84,367.45,30865.8,2023-03-15,pending,0,Rep46
2990,189,Support,35,598.42,16755.76,2023-09-10,processing,20,Rep29
2991,856,Training,45,643.06,27490.81,2023-07-29,pending,5,Rep42
2992,793,Consulting,76,204.22,15520.72,2022-01-18,pending,0,Rep47
2993,349,Maintenance,2,73.17,124.39,2022-06-03,cancelled,15,Rep41
2994,506,Support,22,575.9,10769.33,2022-02-06,pending,15,Rep43
2995,616,Support,20,995.51,18914.69,2023-10-21,processing,5,Rep13
2996,620,Consulting,16,637.65,8672.04,2023-02-22,pending,15,Rep11
2997,14,Training,82,203.61,15026.42,2022-02-12,processing,10,Rep12
2998,667,Maintenance,55,147.5,6895.62,2023-01-30,cancelled,15,Rep24
2999,481,Maintenance,82,295.4,21800.52,2022-09-02,pending,10,Rep32
3000,95,Maintenance,98,284.32,22290.69,2023-12-08,delivered,20,Rep24
3001,695,Training,33,59.2,1562.88,2023-02-22,delivered,20,Rep32
3002,371,Maintenance,39,260.62,9655.97,2022-08-02,shipped,5,Rep17
3003,742,Software License,36,387.01,11145.89,2022-12-05,delivered,20,Rep35
3004,843,Training,46,928.2,40562.34,2023-11-10,cancelled,5,Rep43
3005,519,Consulting,38,565.95,19355.49,2022-10-02,processing,10,Rep42
3006,968,Training,81,168.42,11595.72,2023-07-15,delivered,15,Rep14
3007,402,Support,67,320.06,21444.02,2023-03-21,processing,0,Rep43
3008,485,Support,68,476.29,25910.18,2023-04-17,cancelled,20,Rep19
3009,163,Maintenance,53,773.74,32806.58,2022-09-07,cancelled,20,Rep14
3010,850,Maintenance,33,307.76,8124.86,2023-11-04,delivered,20,Rep45
3011,888,Hardware,5,362.47,1631.12,2022-12-12,shipped,10,Rep4
3012,739,Software License,77,183.12,11985.2,2023-01-05,shipped,15,Rep30
3013,751,Software License,7,463.31,3081.01,2022-06-19,shipped,5,Rep49
3014,777,Consulting,73,55.22,3426.4,2023-09-10,delivered,15,Rep15
3015,929,Consulting,76,321.58,24440.08,2023-05-17,shipped,0,Rep16
3016,948,Software License,9,427.49,3077.93,2023-07-30,shipped,20,Rep23
3017,363,Software License,87,141.33,11066.14,2022-04-23,pending,10,Rep22
3018,674,Consulting,72,103.27,6691.9,2022-01-24,processing,10,Rep15
3019,143,Training,77,272.18,19909.97,2022-03-08,processing,5,Rep49
3020,636,Support,25,87.88,2197.0,2023-05-19,pending,0,Rep10
3021,673,Support,74,38.9,2446.81,2022-09-02,processing,15,Rep23
3022,907,Training,34,157.5,4551.75,2022-07-09,delivered,15,Rep12
3023,353,Software License,89,60.6,4584.39,2023-11-15,shipped,15,Rep15
3024,198,Hardware,92,680.13,56314.76,2023-06-26,shipped,10,Rep22
3025,266,Maintenance,97,437.07,33916.63,2022-03-24,pending,20,Rep41
3026,599,Consulting,42,102.83,3886.97,2022-03-24,delivered,10,Rep23
3027,321,Maintenance,29,691.75,17051.64,2023-01-02,pending,15,Rep9
3028,191,Hardware,14,421.58,5607.01,2023-05-01,processing,5,Rep29
3029,395,Software License,18,847.4,12965.22,2022-09-14,shipped,15,Rep24
3030,737,Maintenance,98,870.79,72536.81,2023-03-10,processing,15,Rep17
3031,178,Training,4,518.56,2074.24,2022-04-14,cancelled,0,Rep33
3032,453,Training,21,23.97,503.37,2023-11-02,cancelled,0,Rep28
3033,240,Software License,78,833.94,65047.32,2023-08-08,processing,0,Rep16
3034,613,Support,10,441.47,4414.7,2023-09-26,delivered,0,Rep20
3035,34,Maintenance,43,723.89,24901.82,2022-12-10,cancelled,20,Rep10
3036,937,Maintenance,91,726.34,62792.09,2022-05-09,delivered,5,Rep44
3037,971,Consulting,98,223.16,17495.74,2022-04-13,processing,20,Rep36
3038,981,Software License,40,507.06,18254.16,2023-06-28,pending,10,Rep42
3039,59,Consulting,48,611.73,24958.58,2022-06-05,processing,15,Rep20
3040,48,Maintenance,19,557.45,10591.55,2023-01-11,processing,0,Rep16
3041,136,Training,47,769.44,30739.13,2022-09-19,delivered,15,Rep30
3042,621,Hardware,9,119.1,964.71,2022-07-09,shipped,10,Rep38
3043,767,Support,81,266.17,17247.82,2022-01-25,pending,20,Rep46
3044,663,Support,32,441.52,12715.78,2022-07-27,cancelled,10,Rep15
3045,908,Software License,88,656.64,46227.46,2022-03-28,processing,20,Rep31
3046,122,Maintenance,83,116.13,8192.97,2023-05-11,pending,15,Rep10
3047,599,Software License,87,936.77,77424.04,2023-12-01,cancelled,5,Rep25
3048,829,Software License,58,221.49,10277.14,2022-12-14,processing,20,Rep8
3049,145,Maintenance,79,92.55,5849.16,2023-03-14,pending,20,Rep32
3050,840,Hardware,20,165.16,2642.56,2022-08-23,cancelled,20,Rep16
3051,581,Software License,42,448.23,16001.81,2023-02-11,delivered,15,Rep50
3052,117,Software License,46,145.54,5690.61,2023-05-11,cancelled,15,Rep32
3053,453,Maintenance,38,352.79,10724.82,2022-01-02,cancelled,20,Rep47
3054,383,Consulting,8,261.75,2094.0,2022-03-24,shipped,0,Rep1
3055,7,Consulting,100,649.74,61725.3,2022-07-01,cancelled,5,Rep36
3056,569,Hardware,5,888.18,3996.81,2023-05-22,shipped,10,Rep4
3057,609,Support,65,405.77,26375.05,2022-06-24,delivered,0,Rep16
3058,798,Software License,35,18.42,580.23,2023-10-27,processing,10,Rep27
3059,707,Training,87,354.51,24673.9,2023-12-03,pending,20,Rep46
3060,246,Training,70,509.94,35695.8,2022-05-30,pending,0,Rep16
3061,681,Consulting,58,180.8,9437.76,2023-07-17,pending,10,Rep7
3062,251,Support,49,69.51,3065.39,2022-09-07,cancelled,10,Rep11
3063,3,Software License,31,540.06,15904.77,2022-06-02,cancelled,5,Rep24
3064,178,Software License,99,554.67,54912.33,2022-08-30,processing,0,Rep49
3065,397,Hardware,16,726.43,11041.74,2023-11-20,delivered,5,Rep27
3066,244,Hardware,73,679.97,42192.14,2022-01-10,pending,15,Rep16
3067,615,Software License,60,751.6,40586.4,2023-01-25,cancelled,10,Rep42
3068,439,Training,24,55.71,1203.34,2023-05-13,pending,10,Rep9
3069,264,Maintenance,92,108.73,8502.69,2022-03-24,pending,15,Rep1
3070,117,Training,31,276.3,8565.3,2023-04-13,shipped,0,Rep42
3071,546,Hardware,42,113.16,4039.81,2023-11-19,processing,15,Rep1
3072,381,Software License,98,119.03,11664.94,2023-06-26,cancelled,0,Rep40
3073,818,Maintenance,39,368.19,12205.5,2022-09-29,shipped,15,Rep39
3074,146,Hardware,51,350.68,17884.68,2023-04-29,delivered,0,Rep39
3075,465,Training,64,87.46,4757.82,2022-07-10,delivered,15,Rep47
3076,831,Software License,89,757.7,53948.24,2023-12-02,cancelled,20,Rep27
3077,867,Training,31,588.81,18253.11,2022-05-25,delivered,0,Rep9
3078,784,Training,100,446.21,44621.0,2023-02-16,processing,0,Rep24
3079,507,Consulting,59,107.46,5072.11,2023-01-08,cancelled,20,Rep31
3080,843,Software License,22,732.14,14496.37,2022-10-21,processing,10,Rep43
3081,985,Software License,39,304.15,10082.57,2023-01-25,delivered,15,Rep12
3082,435,Consulting,94,226.23,21265.62,2023-05-22,shipped,0,Rep5
3083,427,Software License,88,305.21,24172.63,2023-04-14,pending,10,Rep12
3084,524,Consulting,15,604.96,7713.24,2022-10-30,cancelled,15,Rep14
3085,269,Training,4,843.3,3035.88,2023-03-02,delivered,10,Rep25
3086,579,Training,76,515.41,39171.16,2023-07-06,delivered,0,Rep14
3087,565,Hardware,100,961.68,96168.0,2023-01-22,pending,0,Rep18
3088,226,Training,88,607.32,45427.54,2023-07-09,processing,15,Rep47
3089,707,Software License,98,351.07,32684.62,2022-08-21,processing,5,Rep50
3090,971,Hardware,15,664.71,8475.05,2023-12-25,processing,15,Rep4
3091,338,Hardware,29,287.36,7500.1,2023-01-28,pending,10,Rep4
3092,761,Maintenance,19,583.22,8864.94,2023-01-22,pending,20,Rep29
3093,132,Hardware,21,287.96,4837.73,2022-06-24,pending,20,Rep13
3094,90,Hardware,15,451.89,5761.6,2022-01-21,cancelled,15,Rep42
3095,869,Training,43,680.37,23404.73,2022-02-24,cancelled,20,Rep47
3096,672,Support,74,482.29,28551.57,2023-06-18,shipped,20,Rep40
3097,640,Hardware,8,322.57,2580.56,2023-04-05,processing,0,Rep32
3098,114,Support,70,855.13,50880.24,2022-05-08,shipped,15,Rep23
3099,756,Software License,71,623.61,44276.31,2023-06-14,pending,0,Rep28
3100,505,Consulting,81,802.78,55271.4,2022-03-20,shipped,15,Rep16
3101,418,Consulting,13,176.48,2064.82,2022-04-07,delivered,10,Rep23
3102,838,Consulting,96,868.07,83334.72,2023-04-05,delivered,0,Rep27
3103,313,Hardware,53,225.74,9571.38,2023-09-04,cancelled,20,Rep5
3104,588,Consulting,68,854.42,46480.45,2022-04-01,cancelled,20,Rep38
3105,402,Hardware,22,700.72,14645.05,2022-02-24,pending,5,Rep42
3106,512,Software License,55,991.2,51790.2,2022-01-14,shipped,5,Rep44
3107,176,Software License,50,229.59,9757.57,2023-12-14,processing,15,Rep8
3108,79,Training,79,862.37,61314.51,2022-09-05,shipped,10,Rep38
3109,773,Software License,40,692.35,26309.3,2022-02-07,pending,5,Rep31
3110,168,Hardware,46,752.24,27682.43,2023-11-20,shipped,20,Rep50
3111,516,Consulting,44,697.9,24566.08,2022-12-07,processing,20,Rep38
3112,777,Software License,20,487.01,9253.19,2023-07-16,shipped,5,Rep39
3113,158,Consulting,42,779.42,32735.64,2023-10-10,shipped,0,Rep29
3114,72,Hardware,90,742.37,53450.64,2022-10-06,shipped,20,Rep5
3115,757,Support,64,868.97,55614.08,2023-10-07,processing,0,Rep46
3116,724,Consulting,52,812.99,33820.38,2022-07-06,pending,20,Rep26
3117,586,Hardware,34,364.43,11771.09,2022-08-27,pending,5,Rep47
3118,258,Support,30,102.88,2932.08,2023-07-23,delivered,5,Rep50
3119,618,Consulting,2,895.81,1433.3,2022-02-23,delivered,20,Rep26
3120,678,Maintenance,44,777.42,34206.48,2023-06-18,cancelled,0,Rep42
3121,439,Maintenance,85,312.8,21270.4,2023-08-25,cancelled,20,Rep30
3122,645,Support,94,41.79,3142.61,2022-05-19,cancelled,20,Rep12
3123,111,Training,62,639.69,35694.7,2023-12-21,processing,10,Rep42
3124,429,Training,66,73.73,4622.87,2022-04-06,processing,5,Rep40
3125,197,Training,58,38.5,2233.0,2023-04-27,processing,0,Rep31
3126,232,Maintenance,38,974.87,33340.55,2023-11-04,processing,10,Rep9
3127,176,Maintenance,22,737.63,16227.86,2023-10-29,shipped,0,Rep45
3128,538,Maintenance,30,812.65,20722.58,2023-09-24,pending,15,Rep44
3129,190,Maintenance,31,439.54,13625.74,2022-09-09,shipped,0,Rep7
3130,103,Maintenance,40,297.29,10702.44,2023-07-12,processing,10,Rep49
3131,894,Support,20,672.71,12781.49,2023-07-21,pending,5,Rep45
3132,251,Support,1,700.73,595.62,2022-10-14,shipped,15,Rep27
3133,719,Software License,16,671.62,9134.03,2022-12-26,cancelled,15,Rep43
3134,345,Training,36,17.98,582.55,2022-03-08,cancelled,10,Rep7
3135,507,Support,25,624.79,15619.75,2022-11-13,cancelled,0,Rep13
3136,40,Support,40,832.51,29970.36,2023-04-24,processing,10,Rep21
3137,701,Maintenance,80,65.24,4436.32,2022-04-06,processing,15,Rep5
3138,924,Software License,4,646.57,2198.34,2023-11-15,shipped,15,Rep21
3139,274,Consulting,96,582.13,55884.48,2023-09-24,processing,0,Rep41
3140,248,Training,49,714.01,27989.19,2022-06-28,delivered,20,Rep43
3141,615,Consulting,100,176.2,16739.0,2023-03-10,shipped,5,Rep15
3142,393,Software License,73,257.55,15040.92,2023-07-05,pending,20,Rep49
3143,624,Maintenance,3,837.42,2261.03,2022-07-16,processing,10,Rep9
3144,670,Maintenance,20,301.12,5119.04,2022-10-15,delivered,15,Rep44
3145,525,Maintenance,25,277.46,6589.67,2022-07-01,processing,5,Rep20
3146,530,Hardware,78,237.77,16691.45,2023-11-22,processing,10,Rep14
3147,380,Software License,95,531.54,40397.04,2023-04-29,delivered,20,Rep17
3148,520,Training,100,810.29,76977.55,2022-02-08,shipped,5,Rep19
3149,745,Hardware,23,389.88,8518.88,2022-09-13,cancelled,5,Rep36
3150,352,Software License,58,276.3,16025.4,2022-12-04,shipped,0,Rep37
3151,168,Hardware,82,904.39,59327.98,2022-12-22,cancelled,20,Rep24
3152,279,Training,81,866.97,56179.66,2023-09-16,processing,20,Rep28
3153,895,Training,37,333.49,9871.3,2023-09-12,shipped,20,Rep7
3154,415,Support,6,266.03,1276.94,2023-04-27,pending,20,Rep34
3155,5,Software License,98,596.0,52567.2,2022-07-26,cancelled,10,Rep18
3156,564,Hardware,59,220.14,11689.43,2022-05-20,shipped,10,Rep48
3157,661,Training,86,383.52,28035.31,2023-09-18,delivered,15,Rep29
3158,552,Hardware,75,265.63,16933.91,2023-08-27,pending,15,Rep45
3159,469,Maintenance,83,32.03,2126.79,2022-04-20,delivered,20,Rep4
3160,867,Support,80,445.91,35672.8,2022-03-29,pending,0,Rep2
3161,818,Hardware,34,798.16,27137.44,2022-08-09,delivered,0,Rep22
3162,492,Support,54,437.81,23641.74,2023-02-06,shipped,0,Rep42
3163,79,Hardware,94,510.13,47952.22,2022-12-13,pending,0,Rep25
3164,679,Support,34,567.35,18325.4,2023-05-19,processing,5,Rep19
3165,213,Support,79,888.72,56167.1,2023-12-12,delivered,20,Rep34
3166,20,Support,42,761.87,28798.69,2022-12-02,pending,10,Rep27
3167,878,Maintenance,74,793.08,49884.73,2023-02-23,processing,15,Rep22
3168,47,Consulting,92,751.9,65716.06,2022-11-15,shipped,5,Rep36
3169,74,Training,90,541.69,43876.89,2023-03-22,processing,10,Rep29
3170,308,Software License,17,337.13,4584.97,2022-05-08,processing,20,Rep21
3171,503,Training,96,180.71,15613.34,2023-12-24,delivered,10,Rep33
3172,645,Training,98,758.32,66883.82,2022-03-15,cancelled,10,Rep37
3173,777,Maintenance,53,860.86,38781.74,2022-09-08,pending,15,Rep13
3174,525,Support,29,28.76,834.04,2022-11-27,pending,0,Rep50
3175,871,Consulting,57,553.78,25252.37,2022-03-23,delivered,20,Rep22
3176,991,Hardware,84,216.31,14536.03,2022-03-28,shipped,20,Rep24
3177,929,Maintenance,63,465.07,24904.5,2022-05-31,cancelled,15,Rep49
3178,50,Consulting,50,334.27,16713.5,2023-05-02,processing,0,Rep13
3179,221,Support,39,683.2,21315.84,2023-03-09,processing,20,Rep17
3180,521,Hardware,49,749.74,34900.4,2023-02-17,processing,5,Rep7
3181,74,Maintenance,20,204.21,3471.57,2023-07-05,shipped,15,Rep44
3182,91,Training,92,843.79,65984.38,2023-03-08,pending,15,Rep15
3183,908,Training,39,287.14,9518.69,2022-05-08,shipped,15,Rep30
3184,178,Maintenance,53,891.29,44876.45,2023-03-15,delivered,5,Rep26
3185,552,Support,90,50.73,3652.56,2023-04-01,cancelled,20,Rep39
3186,834,Training,34,785.72,21371.58,2023-05-16,shipped,20,Rep18
3187,294,Maintenance,31,941.54,26268.97,2023-12-02,cancelled,10,Rep9
3188,363,Consulting,58,752.41,43639.78,2023-08-25,shipped,0,Rep49
3189,488,Training,60,425.69,22987.26,2022-09-03,delivered,10,Rep2
3190,894,Consulting,3,958.71,2444.71,2022-09-29,delivered,15,Rep30
3191,83,Support,77,450.7,31233.51,2022-12-30,processing,10,Rep6
3192,325,Training,99,215.62,21346.38,2022-03-19,processing,0,Rep40
3193,60,Software License,83,720.45,53817.62,2023-08-26,cancelled,10,Rep48
3194,816,Training,48,404.44,18442.46,2022-02-04,cancelled,5,Rep16
3195,740,Support,44,251.72,9414.33,2022-10-25,shipped,15,Rep24
3196,351,Consulting,26,866.27,19144.57,2022-09-09,processing,15,Rep28
3197,647,Maintenance,86,765.06,59215.64,2022-02-02,pending,10,Rep30
3198,876,Hardware,95,87.89,7932.07,2022-01-30,pending,5,Rep20
3199,772,Maintenance,47,826.23,38832.81,2023-08-22,pending,0,Rep39
3200,784,Hardware,65,572.02,33463.17,2023-12-07,delivered,10,Rep6
3201,561,Software License,88,887.86,74225.1,2022-03-30,cancelled,5,Rep48
3202,807,Support,52,432.12,20223.22,2023-04-04,shipped,10,Rep31
3203,436,Software License,66,646.41,34130.45,2023-04-05,delivered,20,Rep32
3204,1,Support,93,466.94,36911.61,2023-11-16,cancelled,15,Rep26
3205,667,Training,71,886.58,62947.18,2023-11-19,cancelled,0,Rep48
